sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: kthiruma | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.190 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:00 GMT Sun May 31 2020 | Duration: 12d 0h:46m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 14889737293 | Bytes Rx: 8002553313 | IP Addr: 10.144.232.190 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:00 GMT Sun May 31 2020 | Duration: 12d 0h:46m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 14889737293 | Bytes Rx: 8002553313 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64657 | Audit Session ID: 0a90076b0fc910005ed398f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64657 | Audit Session ID: 0a90076b0fc910005ed398f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: jitendra.kothari | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.248 | Public IP: 199.172.211.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:54:31 GMT Fri Jun 12 2020 | Duration: 0h:38m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 165969870 | Bytes Rx: 10268892 | IP Addr: 10.144.233.248 | Public IP: 199.172.211.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:54:31 GMT Fri Jun 12 2020 | Duration: 0h:38m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 165969870 | Bytes Rx: 10268892 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69082 | Audit Session ID: 0a90076b10dda0005ee36cf7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69082 | Audit Session ID: 0a90076b10dda0005ee36cf7 | Security Group Tag: none | EasyVPN: 0 ||
Username: niraj.kumar | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.250 | Public IP: 103.86.180.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:56:01 GMT Fri Jun 12 2020 | Duration: 0h:36m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 38417254 | Bytes Rx: 34330457 | IP Addr: 10.144.233.250 | Public IP: 103.86.180.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:56:01 GMT Fri Jun 12 2020 | Duration: 0h:36m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 38417254 | Bytes Rx: 34330457 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69084 | Audit Session ID: 0a90076b10ddc0005ee36d51 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69084 | Audit Session ID: 0a90076b10ddc0005ee36d51 | Security Group Tag: none | EasyVPN: 0 ||
Username: trydzyns | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.241 | Public IP: 67.248.108.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:00:00 GMT Fri Jun 12 2020 | Duration: 0h:32m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 9128690 | Bytes Rx: 5003698 | IP Addr: 10.144.233.241 | Public IP: 67.248.108.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:00:00 GMT Fri Jun 12 2020 | Duration: 0h:32m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 9128690 | Bytes Rx: 5003698 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69086 | Audit Session ID: 0a90076b10dde0005ee36e40 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69086 | Audit Session ID: 0a90076b10dde0005ee36e40 | Security Group Tag: none | EasyVPN: 0 ||
Username: rimontgo | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.242 | Public IP: 100.35.133.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:00:18 GMT Fri Jun 12 2020 | Duration: 0h:32m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 28957256 | Bytes Rx: 12494186 | IP Addr: 10.144.233.242 | Public IP: 100.35.133.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:00:18 GMT Fri Jun 12 2020 | Duration: 0h:32m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 28957256 | Bytes Rx: 12494186 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69087 | Audit Session ID: 0a90076b10ddf0005ee36e52 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69087 | Audit Session ID: 0a90076b10ddf0005ee36e52 | Security Group Tag: none | EasyVPN: 0 ||
Username: jnovak | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.114 | Public IP: 173.72.151.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:00:48 GMT Fri Jun 12 2020 | Duration: 0h:31m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 156128163 | Bytes Rx: 10970523 | IP Addr: 10.144.232.114 | Public IP: 173.72.151.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:00:48 GMT Fri Jun 12 2020 | Duration: 0h:31m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 156128163 | Bytes Rx: 10970523 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69088 | Audit Session ID: 0a90076b10de00005ee36e70 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69088 | Audit Session ID: 0a90076b10de00005ee36e70 | Security Group Tag: none | EasyVPN: 0 ||
Username: dclark | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.144.233.231 | Public IP: 173.79.171.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:03:38 GMT Fri Jun 12 2020 | Duration: 0h:28m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 82555580 | Bytes Rx: 11416557 | IP Addr: 10.144.233.231 | Public IP: 173.79.171.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:03:38 GMT Fri Jun 12 2020 | Duration: 0h:28m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 82555580 | Bytes Rx: 11416557 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69089 | Audit Session ID: 0a90076b10de10005ee36f1a | Security Group Tag: none | EasyVPN: 0 |Session ID: 69089 | Audit Session ID: 0a90076b10de10005ee36f1a | Security Group Tag: none | EasyVPN: 0 ||
Username: ewalz | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.144.233.243 | Public IP: 74.88.193.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:08:01 GMT Fri Jun 12 2020 | Duration: 0h:24m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 60497906 | Bytes Rx: 9758251 | IP Addr: 10.144.233.243 | Public IP: 74.88.193.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:08:01 GMT Fri Jun 12 2020 | Duration: 0h:24m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 60497906 | Bytes Rx: 9758251 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69090 | Audit Session ID: 0a90076b10de20005ee37021 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69090 | Audit Session ID: 0a90076b10de20005ee37021 | Security Group Tag: none | EasyVPN: 0 ||
Username: nandkoti | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.245 | Public IP: 223.238.18.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:08:17 GMT Fri Jun 12 2020 | Duration: 0h:24m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 6069429 | Bytes Rx: 2404132 | IP Addr: 10.144.233.245 | Public IP: 223.238.18.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:08:17 GMT Fri Jun 12 2020 | Duration: 0h:24m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 6069429 | Bytes Rx: 2404132 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69091 | Audit Session ID: 0a90076b10de30005ee37031 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69091 | Audit Session ID: 0a90076b10de30005ee37031 | Security Group Tag: none | EasyVPN: 0 ||
Username: eoliveir | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.161 | Public IP: 98.221.131.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:08:55 GMT Fri Jun 12 2020 | Duration: 0h:23m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 153244713 | Bytes Rx: 10048386 | IP Addr: 10.144.230.161 | Public IP: 98.221.131.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:08:55 GMT Fri Jun 12 2020 | Duration: 0h:23m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 153244713 | Bytes Rx: 10048386 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69092 | Audit Session ID: 0a90076b10de40005ee37057 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69092 | Audit Session ID: 0a90076b10de40005ee37057 | Security Group Tag: none | EasyVPN: 0 ||
Username: e.langsam | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.120 | Public IP: 69.141.62.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:11:19 GMT Fri Jun 12 2020 | Duration: 0h:21m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 8852190 | Bytes Rx: 7487271 | IP Addr: 10.144.232.120 | Public IP: 69.141.62.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:11:19 GMT Fri Jun 12 2020 | Duration: 0h:21m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 8852190 | Bytes Rx: 7487271 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69093 | Audit Session ID: 0a90076b10de50005ee370e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69093 | Audit Session ID: 0a90076b10de50005ee370e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashish.jain | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.162 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:11:28 GMT Fri Jun 12 2020 | Duration: 0h:21m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 106950737 | Bytes Rx: 11496648 | IP Addr: 10.144.230.162 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:11:28 GMT Fri Jun 12 2020 | Duration: 0h:21m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 106950737 | Bytes Rx: 11496648 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69094 | Audit Session ID: 0a90076b10de60005ee370f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69094 | Audit Session ID: 0a90076b10de60005ee370f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: shyakuma | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.221 | Public IP: 73.150.76.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:14:19 GMT Fri Jun 12 2020 | Duration: 0h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 6821295 | Bytes Rx: 5845945 | IP Addr: 10.144.233.221 | Public IP: 73.150.76.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:14:19 GMT Fri Jun 12 2020 | Duration: 0h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 6821295 | Bytes Rx: 5845945 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69095 | Audit Session ID: 0a90076b10de70005ee3719b | Security Group Tag: none | EasyVPN: 0 |Session ID: 69095 | Audit Session ID: 0a90076b10de70005ee3719b | Security Group Tag: none | EasyVPN: 0 ||
Username: mgaikwad | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.223 | Public IP: 106.200.108.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:15:16 GMT Fri Jun 12 2020 | Duration: 0h:17m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 19174052 | Bytes Rx: 9760003 | IP Addr: 10.144.233.223 | Public IP: 106.200.108.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:15:16 GMT Fri Jun 12 2020 | Duration: 0h:17m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 19174052 | Bytes Rx: 9760003 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69096 | Audit Session ID: 0a90076b10de80005ee371d4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69096 | Audit Session ID: 0a90076b10de80005ee371d4 | Security Group Tag: none | EasyVPN: 0 ||
Username: jpisciot | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.150 | Public IP: 24.189.125.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:21:57 GMT Fri Jun 12 2020 | Duration: 0h:10m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 17616917 | Bytes Rx: 5659071 | IP Addr: 10.144.232.150 | Public IP: 24.189.125.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:21:57 GMT Fri Jun 12 2020 | Duration: 0h:10m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 17616917 | Bytes Rx: 5659071 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69097 | Audit Session ID: 0a90076b10de90005ee37365 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69097 | Audit Session ID: 0a90076b10de90005ee37365 | Security Group Tag: none | EasyVPN: 0 ||
Username: kthomaid | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.141 | Public IP: 84.190.207.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:23:15 GMT Fri Jun 12 2020 | Duration: 0h:09m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 4727731 | Bytes Rx: 3541349 | IP Addr: 10.144.230.141 | Public IP: 84.190.207.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:23:15 GMT Fri Jun 12 2020 | Duration: 0h:09m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 4727731 | Bytes Rx: 3541349 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69098 | Audit Session ID: 0a90076b10dea0005ee373b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69098 | Audit Session ID: 0a90076b10dea0005ee373b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: AKONDE | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.229 | Public IP: 98.169.42.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:27:27 GMT Fri Jun 12 2020 | Duration: 0h:05m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 3242992 | Bytes Rx: 1765026 | IP Addr: 10.144.233.229 | Public IP: 98.169.42.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:27:27 GMT Fri Jun 12 2020 | Duration: 0h:05m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 3242992 | Bytes Rx: 1765026 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69099 | Audit Session ID: 0a90076b10deb0005ee374af | Security Group Tag: none | EasyVPN: 0 |Session ID: 69099 | Audit Session ID: 0a90076b10deb0005ee374af | Security Group Tag: none | EasyVPN: 0 ||
Username: sumitkal | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.249 | Public IP: 42.106.214.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:28:40 GMT Fri Jun 12 2020 | Duration: 0h:03m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1288761 | Bytes Rx: 786322 | IP Addr: 10.144.233.249 | Public IP: 42.106.214.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:28:40 GMT Fri Jun 12 2020 | Duration: 0h:03m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1288761 | Bytes Rx: 786322 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69100 | Audit Session ID: 0a90076b10dec0005ee374f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69100 | Audit Session ID: 0a90076b10dec0005ee374f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: trnguyen | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.244 | Public IP: 192.222.182.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:29:44 GMT Fri Jun 12 2020 | Duration: 0h:02m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 27687940 | Bytes Rx: 2317228 | IP Addr: 10.144.233.244 | Public IP: 192.222.182.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:29:44 GMT Fri Jun 12 2020 | Duration: 0h:02m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 27687940 | Bytes Rx: 2317228 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69101 | Audit Session ID: 0a90076b10ded0005ee37538 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69101 | Audit Session ID: 0a90076b10ded0005ee37538 | Security Group Tag: none | EasyVPN: 0 ||
Username: dsundara | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.251 | Public IP: 157.50.207.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:30:44 GMT Fri Jun 12 2020 | Duration: 0h:01m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 420646 | Bytes Rx: 270762 | IP Addr: 10.144.233.251 | Public IP: 157.50.207.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:30:44 GMT Fri Jun 12 2020 | Duration: 0h:01m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 420646 | Bytes Rx: 270762 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69102 | Audit Session ID: 0a90076b10dee0005ee37574 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69102 | Audit Session ID: 0a90076b10dee0005ee37574 | Security Group Tag: none | EasyVPN: 0 ||
Username: afoulad | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.252 | Public IP: 24.228.85.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:31:37 GMT Fri Jun 12 2020 | Duration: 0h:00m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 5691182 | Bytes Rx: 933372 | IP Addr: 10.144.233.252 | Public IP: 24.228.85.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:31:37 GMT Fri Jun 12 2020 | Duration: 0h:00m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 5691182 | Bytes Rx: 933372 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69103 | Audit Session ID: 0a90076b10def0005ee375a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69103 | Audit Session ID: 0a90076b10def0005ee375a9 | Security Group Tag: none | EasyVPN: 0 ||
USWV1VPN02# 
